<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
13807,13807,0,1,1,-68,1,1,291,1,1,-3,1,1,14
13808,13808,0,1,0,-68,1,0,291,1,0,-3,1,0,14
13809,13809,0,1,0,-68,1,0,291,1,0,-3,1,0,14
13810,13810,0,1,0,-68,1,0,291,1,0,-3,1,0,14
13811,13811,0,1,1,167,1,1,283,1,1,20,1,1,6
13812,13812,0,1,0,167,1,0,283,1,0,20,1,0,6
13813,13813,0,1,0,167,1,0,283,1,0,20,1,0,6
13814,13814,0,1,0,167,1,0,283,1,0,20,1,0,6
13815,13815,0,1,1,259,1,1,485,1,1,13,1,1,0
13816,13816,0,1,0,259,1,0,485,1,0,13,1,0,0
13817,13817,0,1,0,259,1,0,485,1,0,13,1,0,0
13818,13818,0,1,0,259,1,0,485,1,0,13,1,0,0
13819,13819,0,1,1,-117,1,1,149,1,1,-1,1,1,8
13820,13820,0,1,0,-117,1,0,149,1,0,-1,1,0,8
13821,13821,0,1,0,-117,1,0,149,1,0,-1,1,0,8
13822,13822,0,1,0,-117,1,0,149,1,0,-1,1,0,8
13823,13823,0,1,1,-386,1,1,-239,1,1,-7,1,1,9
13824,13824,0,1,0,-386,1,0,-239,1,0,-7,1,0,9
13825,13825,0,1,0,-386,1,0,-239,1,0,-7,1,0,9
13826,13826,0,1,0,-386,1,0,-239,1,0,-7,1,0,9
13827,13827,0,1,1,77,1,1,-283,1,1,-12,1,1,18
13828,13828,0,1,0,77,1,0,-283,1,0,-12,1,0,18
13829,13829,0,1,0,77,1,0,-283,1,0,-12,1,0,18
13830,13830,0,1,0,77,1,0,-283,1,0,-12,1,0,18
13831,13831,0,1,1,426,1,1,-330,1,1,25,1,1,-6
13832,13832,0,1,0,426,1,0,-330,1,0,25,1,0,-6
13833,13833,0,1,0,426,1,0,-330,1,0,25,1,0,-6
13834,13834,0,1,0,426,1,0,-330,1,0,25,1,0,-6
13835,13835,0,1,1,113,1,1,-734,1,1,-3,1,1,-12
13836,13836,0,1,0,113,1,0,-734,1,0,-3,1,0,-12
13837,13837,0,1,0,113,1,0,-734,1,0,-3,1,0,-12
13838,13838,0,1,0,113,1,0,-734,1,0,-3,1,0,-12
13839,13839,0,1,1,-258,1,1,-771,1,1,3,1,1,-27
13840,13840,0,1,0,-258,1,0,-771,1,0,3,1,0,-27
13841,13841,0,1,0,-258,1,0,-771,1,0,3,1,0,-27
13842,13842,0,1,0,-258,1,0,-771,1,0,3,1,0,-27
13843,13843,0,1,1,-86,1,1,53,1,1,-14,1,1,18
13844,13844,0,1,0,-86,1,0,53,1,0,-14,1,0,18
13845,13845,0,1,0,-86,1,0,53,1,0,-14,1,0,18
13846,13846,0,1,0,-86,1,0,53,1,0,-14,1,0,18
13847,13847,0,1,1,-82,1,1,873,1,1,-2,1,1,19
13848,13848,0,1,0,-82,1,0,873,1,0,-2,1,0,19
13849,13849,0,1,0,-82,1,0,873,1,0,-2,1,0,19
13850,13850,0,1,0,-82,1,0,873,1,0,-2,1,0,19
13851,13851,0,1,1,199,1,1,745,1,1,-3,1,1,3
13852,13852,0,1,0,199,1,0,745,1,0,-3,1,0,3
13853,13853,0,1,0,199,1,0,745,1,0,-3,1,0,3
13854,13854,0,1,0,199,1,0,745,1,0,-3,1,0,3
13855,13855,0,1,1,162,1,1,424,1,1,-22,1,1,3
13856,13856,0,1,0,162,1,0,424,1,0,-22,1,0,3
13857,13857,0,1,0,162,1,0,424,1,0,-22,1,0,3
13858,13858,0,1,0,162,1,0,424,1,0,-22,1,0,3
13859,13859,0,1,1,-5,1,1,264,1,1,-2,1,1,-2
13860,13860,0,1,0,-5,1,0,264,1,0,-2,1,0,-2
13861,13861,0,1,0,-5,1,0,264,1,0,-2,1,0,-2
13862,13862,0,1,0,-5,1,0,264,1,0,-2,1,0,-2
13863,13863,0,1,1,382,1,1,-52,1,1,-26,1,1,8
13864,13864,0,1,0,382,1,0,-52,1,0,-26,1,0,8
13865,13865,0,1,0,382,1,0,-52,1,0,-26,1,0,8
13866,13866,0,1,0,382,1,0,-52,1,0,-26,1,0,8
13867,13867,0,1,1,280,1,1,7,1,1,-3,1,1,17
13868,13868,0,1,0,280,1,0,7,1,0,-3,1,0,17
13869,13869,0,1,0,280,1,0,7,1,0,-3,1,0,17
13870,13870,0,1,0,280,1,0,7,1,0,-3,1,0,17
13871,13871,0,1,1,225,1,1,27,1,1,-5,1,1,18
13872,13872,0,1,0,225,1,0,27,1,0,-5,1,0,18
13873,13873,0,1,0,225,1,0,27,1,0,-5,1,0,18
13874,13874,0,1,0,225,1,0,27,1,0,-5,1,0,18
13875,13875,0,1,1,-56,1,1,173,1,1,2,1,1,12
13876,13876,0,1,0,-56,1,0,173,1,0,2,1,0,12
13877,13877,0,1,0,-56,1,0,173,1,0,2,1,0,12
13878,13878,0,1,0,-56,1,0,173,1,0,2,1,0,12
13879,13879,0,1,1,-523,1,1,288,1,1,-5,1,1,18
13880,13880,0,1,0,-523,1,0,288,1,0,-5,1,0,18
13881,13881,0,1,0,-523,1,0,288,1,0,-5,1,0,18
13882,13882,0,1,0,-523,1,0,288,1,0,-5,1,0,18
13883,13883,0,1,1,-205,1,1,726,1,1,-14,1,1,-18
13884,13884,0,1,0,-205,1,0,726,1,0,-14,1,0,-18
13885,13885,0,1,0,-205,1,0,726,1,0,-14,1,0,-18
13886,13886,0,1,0,-205,1,0,726,1,0,-14,1,0,-18
13887,13887,0,1,1,4,1,1,1405,1,1,-13,1,1,-26
13888,13888,0,1,0,4,1,0,1405,1,0,-13,1,0,-26
13889,13889,0,1,0,4,1,0,1405,1,0,-13,1,0,-26
13890,13890,0,1,0,4,1,0,1405,1,0,-13,1,0,-26
13891,13891,0,1,1,-13,1,1,759,1,1,2,1,1,16
13892,13892,0,1,0,-13,1,0,759,1,0,2,1,0,16
13893,13893,0,1,0,-13,1,0,759,1,0,2,1,0,16
13894,13894,0,1,0,-13,1,0,759,1,0,2,1,0,16
13895,13895,0,1,1,-591,1,1,195,1,1,1,1,1,4
13896,13896,0,1,0,-591,1,0,195,1,0,1,1,0,4
13897,13897,0,1,0,-591,1,0,195,1,0,1,1,0,4
13898,13898,0,1,0,-591,1,0,195,1,0,1,1,0,4
13899,13899,0,1,1,-555,1,1,-472,1,1,20,1,1,17
13900,13900,0,1,0,-555,1,0,-472,1,0,20,1,0,17
13901,13901,0,1,0,-555,1,0,-472,1,0,20,1,0,17
13902,13902,0,1,0,-555,1,0,-472,1,0,20,1,0,17
13903,13903,0,1,1,-262,1,1,-416,1,1,5,1,1,6
13904,13904,0,1,0,-262,1,0,-416,1,0,5,1,0,6
13905,13905,0,1,0,-262,1,0,-416,1,0,5,1,0,6
13906,13906,0,1,0,-262,1,0,-416,1,0,5,1,0,6
13907,13907,0,1,1,-198,1,1,-131,1,1,5,1,1,10
13908,13908,0,1,0,-198,1,0,-131,1,0,5,1,0,10
13909,13909,0,1,0,-198,1,0,-131,1,0,5,1,0,10
13910,13910,0,1,0,-198,1,0,-131,1,0,5,1,0,10
13911,13911,0,1,1,-258,1,1,-198,1,1,10,1,1,10
13912,13912,0,1,0,-258,1,0,-198,1,0,10,1,0,10
13913,13913,0,1,0,-258,1,0,-198,1,0,10,1,0,10
13914,13914,0,1,0,-258,1,0,-198,1,0,10,1,0,10
13915,13915,0,1,1,29,1,1,-332,1,1,10,1,1,-6
13916,13916,0,1,0,29,1,0,-332,1,0,10,1,0,-6
13917,13917,0,1,0,29,1,0,-332,1,0,10,1,0,-6
13918,13918,0,1,0,29,1,0,-332,1,0,10,1,0,-6
13919,13919,0,1,1,589,1,1,-748,1,1,-20,1,1,1
13920,13920,0,1,0,589,1,0,-748,1,0,-20,1,0,1
13921,13921,0,1,0,589,1,0,-748,1,0,-20,1,0,1
13922,13922,0,1,0,589,1,0,-748,1,0,-20,1,0,1
13923,13923,0,1,1,690,1,1,-86,1,1,4,1,1,1
13924,13924,0,1,0,690,1,0,-86,1,0,4,1,0,1
13925,13925,0,1,0,690,1,0,-86,1,0,4,1,0,1
13926,13926,0,1,0,690,1,0,-86,1,0,4,1,0,1
13927,13927,0,1,1,203,1,1,426,1,1,-2,1,1,-21
13928,13928,0,1,0,203,1,0,426,1,0,-2,1,0,-21
13929,13929,0,1,0,203,1,0,426,1,0,-2,1,0,-21
13930,13930,0,1,0,203,1,0,426,1,0,-2,1,0,-21
13931,13931,0,1,1,-36,1,1,306,1,1,-14,1,1,-27
13932,13932,0,1,0,-36,1,0,306,1,0,-14,1,0,-27
13933,13933,0,1,0,-36,1,0,306,1,0,-14,1,0,-27
13934,13934,0,1,0,-36,1,0,306,1,0,-14,1,0,-27
13935,13935,0,1,1,32,1,1,511,1,1,-5,1,1,-15
13936,13936,0,1,0,32,1,0,511,1,0,-5,1,0,-15
13937,13937,0,1,0,32,1,0,511,1,0,-5,1,0,-15
13938,13938,0,1,0,32,1,0,511,1,0,-5,1,0,-15
13939,13939,0,1,1,253,1,1,24,1,1,-4,1,1,-17
13940,13940,0,1,0,253,1,0,24,1,0,-4,1,0,-17
13941,13941,0,1,0,253,1,0,24,1,0,-4,1,0,-17
13942,13942,0,1,0,253,1,0,24,1,0,-4,1,0,-17
13943,13943,0,1,1,518,1,1,-462,1,1,-1,1,1,8
13944,13944,0,1,0,518,1,0,-462,1,0,-1,1,0,8
13945,13945,0,1,0,518,1,0,-462,1,0,-1,1,0,8
13946,13946,0,1,0,518,1,0,-462,1,0,-1,1,0,8
13947,13947,0,1,1,189,1,1,-269,1,1,-12,1,1,-13
13948,13948,0,1,0,189,1,0,-269,1,0,-12,1,0,-13
13949,13949,0,1,0,189,1,0,-269,1,0,-12,1,0,-13
13950,13950,0,1,0,189,1,0,-269,1,0,-12,1,0,-13
13951,13951,0,1,1,258,1,1,428,1,1,-18,1,1,-5
13952,13952,0,1,0,258,1,0,428,1,0,-18,1,0,-5
13953,13953,0,1,0,258,1,0,428,1,0,-18,1,0,-5
13954,13954,0,1,0,258,1,0,428,1,0,-18,1,0,-5
13955,13955,0,1,1,0,1,1,693,1,1,-30,1,1,-7
13956,13956,0,1,0,0,1,0,693,1,0,-30,1,0,-7
13957,13957,0,1,0,0,1,0,693,1,0,-30,1,0,-7
13958,13958,0,1,0,0,1,0,693,1,0,-30,1,0,-7
13959,13959,0,1,1,-172,1,1,590,1,1,-35,1,1,-16
13960,13960,0,1,0,-172,1,0,590,1,0,-35,1,0,-16
13961,13961,0,1,0,-172,1,0,590,1,0,-35,1,0,-16
13962,13962,0,1,0,-172,1,0,590,1,0,-35,1,0,-16
13963,13963,0,1,1,420,1,1,550,1,1,-8,1,1,14
13964,13964,0,1,0,420,1,0,550,1,0,-8,1,0,14
13965,13965,0,1,0,420,1,0,550,1,0,-8,1,0,14
13966,13966,0,1,0,420,1,0,550,1,0,-8,1,0,14
13967,13967,0,1,1,-144,1,1,96,1,1,0,1,1,20
13968,13968,0,1,0,-144,1,0,96,1,0,0,1,0,20
13969,13969,0,1,0,-144,1,0,96,1,0,0,1,0,20
13970,13970,0,1,0,-144,1,0,96,1,0,0,1,0,20
13971,13971,0,1,1,-273,1,1,135,1,1,10,1,1,8
13972,13972,0,1,0,-273,1,0,135,1,0,10,1,0,8
13973,13973,0,1,0,-273,1,0,135,1,0,10,1,0,8
13974,13974,0,1,0,-273,1,0,135,1,0,10,1,0,8
13975,13975,0,1,1,74,1,1,175,1,1,28,1,1,11
13976,13976,0,1,0,74,1,0,175,1,0,28,1,0,11
13977,13977,0,1,0,74,1,0,175,1,0,28,1,0,11
13978,13978,0,1,0,74,1,0,175,1,0,28,1,0,11
13979,13979,0,1,1,87,1,1,-201,1,1,0,1,1,14
13980,13980,0,1,0,87,1,0,-201,1,0,0,1,0,14
13981,13981,0,1,0,87,1,0,-201,1,0,0,1,0,14
13982,13982,0,1,0,87,1,0,-201,1,0,0,1,0,14
13983,13983,0,1,1,214,1,1,-450,1,1,-3,1,1,18
13984,13984,0,1,0,214,1,0,-450,1,0,-3,1,0,18
13985,13985,0,1,0,214,1,0,-450,1,0,-3,1,0,18
13986,13986,0,1,0,214,1,0,-450,1,0,-3,1,0,18
13987,13987,0,1,1,90,1,1,-276,1,1,-9,1,1,16
13988,13988,0,1,0,90,1,0,-276,1,0,-9,1,0,16
13989,13989,0,1,0,90,1,0,-276,1,0,-9,1,0,16
13990,13990,0,1,0,90,1,0,-276,1,0,-9,1,0,16
13991,13991,0,1,1,66,1,1,-273,1,1,0,1,1,2
13992,13992,0,1,0,66,1,0,-273,1,0,0,1,0,2
13993,13993,0,1,0,66,1,0,-273,1,0,0,1,0,2
13994,13994,0,1,0,66,1,0,-273,1,0,0,1,0,2
13995,13995,0,1,1,747,1,1,-498,1,1,8,1,1,-3
13996,13996,0,1,0,747,1,0,-498,1,0,8,1,0,-3
13997,13997,0,1,0,747,1,0,-498,1,0,8,1,0,-3
13998,13998,0,1,0,747,1,0,-498,1,0,8,1,0,-3
13999,13999,0,1,1,726,1,1,-407,1,1,15,1,1,-10
14000,14000,0,1,0,726,1,0,-407,1,0,15,1,0,-10
14001,14001,0,1,0,726,1,0,-407,1,0,15,1,0,-10
14002,14002,0,1,0,726,1,0,-407,1,0,15,1,0,-10
14003,14003,0,1,1,77,1,1,-128,1,1,6,1,1,1
14004,14004,0,1,0,77,1,0,-128,1,0,6,1,0,1
14005,14005,0,1,0,77,1,0,-128,1,0,6,1,0,1
14006,14006,0,1,0,77,1,0,-128,1,0,6,1,0,1
14007,14007,0,1,1,15,1,1,-299,1,1,-11,1,1,9
14008,14008,0,1,0,15,1,0,-299,1,0,-11,1,0,9
14009,14009,0,1,0,15,1,0,-299,1,0,-11,1,0,9
14010,14010,0,1,0,15,1,0,-299,1,0,-11,1,0,9
14011,14011,0,1,1,293,1,1,-571,1,1,-18,1,1,21
14012,14012,0,1,0,293,1,0,-571,1,0,-18,1,0,21
14013,14013,0,1,0,293,1,0,-571,1,0,-18,1,0,21
14014,14014,0,1,0,293,1,0,-571,1,0,-18,1,0,21
14015,14015,0,1,1,573,1,1,-514,1,1,4,1,1,20
14016,14016,0,1,0,573,1,0,-514,1,0,4,1,0,20
14017,14017,0,1,0,573,1,0,-514,1,0,4,1,0,20
14018,14018,0,1,0,573,1,0,-514,1,0,4,1,0,20
14019,14019,0,1,1,176,1,1,-940,1,1,-3,1,1,21
14020,14020,0,1,0,176,1,0,-940,1,0,-3,1,0,21
14021,14021,0,1,0,176,1,0,-940,1,0,-3,1,0,21
14022,14022,0,1,0,176,1,0,-940,1,0,-3,1,0,21
14023,14023,0,1,1,-138,1,1,-855,1,1,5,1,1,11
14024,14024,0,1,0,-138,1,0,-855,1,0,5,1,0,11
14025,14025,0,1,0,-138,1,0,-855,1,0,5,1,0,11
14026,14026,0,1,0,-138,1,0,-855,1,0,5,1,0,11
14027,14027,0,1,1,105,1,1,-354,1,1,12,1,1,3
14028,14028,0,1,0,105,1,0,-354,1,0,12,1,0,3
14029,14029,0,1,0,105,1,0,-354,1,0,12,1,0,3
14030,14030,0,1,0,105,1,0,-354,1,0,12,1,0,3
14031,14031,0,1,1,144,1,1,-109,1,1,2,1,1,7
14032,14032,0,1,0,144,1,0,-109,1,0,2,1,0,7
14033,14033,0,1,0,144,1,0,-109,1,0,2,1,0,7
14034,14034,0,1,0,144,1,0,-109,1,0,2,1,0,7
14035,14035,0,1,1,362,1,1,735,1,1,-20,1,1,11
14036,14036,0,1,0,362,1,0,735,1,0,-20,1,0,11
14037,14037,0,1,0,362,1,0,735,1,0,-20,1,0,11
14038,14038,0,1,0,362,1,0,735,1,0,-20,1,0,11
14039,14039,0,1,1,862,1,1,555,1,1,-36,1,1,24
14040,14040,0,1,0,862,1,0,555,1,0,-36,1,0,24
14041,14041,0,1,0,862,1,0,555,1,0,-36,1,0,24
14042,14042,0,1,0,862,1,0,555,1,0,-36,1,0,24
14043,14043,0,1,1,645,1,1,-467,1,1,-5,1,1,27
14044,14044,0,1,0,645,1,0,-467,1,0,-5,1,0,27
14045,14045,0,1,0,645,1,0,-467,1,0,-5,1,0,27
14046,14046,0,1,0,645,1,0,-467,1,0,-5,1,0,27
14047,14047,0,1,1,259,1,1,-471,1,1,22,1,1,-4
14048,14048,0,1,0,259,1,0,-471,1,0,22,1,0,-4
14049,14049,0,1,0,259,1,0,-471,1,0,22,1,0,-4
14050,14050,0,1,0,259,1,0,-471,1,0,22,1,0,-4
14051,14051,0,1,1,77,1,1,-112,1,1,47,1,1,-8
14052,14052,0,1,0,77,1,0,-112,1,0,47,1,0,-8
14053,14053,0,1,0,77,1,0,-112,1,0,47,1,0,-8
14054,14054,0,1,0,77,1,0,-112,1,0,47,1,0,-8
14055,14055,0,1,1,152,1,1,396,1,1,15,1,1,-7
14056,14056,0,1,0,152,1,0,396,1,0,15,1,0,-7
14057,14057,0,1,0,152,1,0,396,1,0,15,1,0,-7
14058,14058,0,1,0,152,1,0,396,1,0,15,1,0,-7
14059,14059,0,1,1,37,1,1,756,1,1,-15,1,1,-7
14060,14060,0,1,0,37,1,0,756,1,0,-15,1,0,-7
14061,14061,0,1,0,37,1,0,756,1,0,-15,1,0,-7
14062,14062,0,1,0,37,1,0,756,1,0,-15,1,0,-7
14063,14063,0,1,1,137,1,1,1159,1,1,-1,1,1,0
14064,14064,0,1,0,137,1,0,1159,1,0,-1,1,0,0
14065,14065,0,1,0,137,1,0,1159,1,0,-1,1,0,0
14066,14066,0,1,0,137,1,0,1159,1,0,-1,1,0,0
14067,14067,0,1,1,312,1,1,703,1,1,6,1,1,19
14068,14068,0,1,0,312,1,0,703,1,0,6,1,0,19
14069,14069,0,1,0,312,1,0,703,1,0,6,1,0,19
14070,14070,0,1,0,312,1,0,703,1,0,6,1,0,19
14071,14071,0,1,1,-284,1,1,258,1,1,-20,1,1,10
14072,14072,0,1,0,-284,1,0,258,1,0,-20,1,0,10
14073,14073,0,1,0,-284,1,0,258,1,0,-20,1,0,10
14074,14074,0,1,0,-284,1,0,258,1,0,-20,1,0,10
14075,14075,0,1,1,-166,1,1,211,1,1,1,1,1,25
14076,14076,0,1,0,-166,1,0,211,1,0,1,1,0,25
14077,14077,0,1,0,-166,1,0,211,1,0,1,1,0,25
14078,14078,0,1,0,-166,1,0,211,1,0,1,1,0,25
14079,14079,0,1,1,-239,1,1,-39,1,1,21,1,1,0
14080,14080,0,1,0,-239,1,0,-39,1,0,21,1,0,0
14081,14081,0,1,0,-239,1,0,-39,1,0,21,1,0,0
14082,14082,0,1,0,-239,1,0,-39,1,0,21,1,0,0
14083,14083,0,1,1,-480,1,1,-270,1,1,6,1,1,-10
14084,14084,0,1,0,-480,1,0,-270,1,0,6,1,0,-10
14085,14085,0,1,0,-480,1,0,-270,1,0,6,1,0,-10
14086,14086,0,1,0,-480,1,0,-270,1,0,6,1,0,-10
14087,14087,0,1,1,-307,1,1,-653,1,1,0,1,1,29
14088,14088,0,1,0,-307,1,0,-653,1,0,0,1,0,29
14089,14089,0,1,0,-307,1,0,-653,1,0,0,1,0,29
14090,14090,0,1,0,-307,1,0,-653,1,0,0,1,0,29
14091,14091,0,1,1,190,1,1,-1111,1,1,-1,1,1,24
14092,14092,0,1,0,190,1,0,-1111,1,0,-1,1,0,24
14093,14093,0,1,0,190,1,0,-1111,1,0,-1,1,0,24
14094,14094,0,1,0,190,1,0,-1111,1,0,-1,1,0,24
14095,14095,0,1,1,41,1,1,-903,1,1,-1,1,1,-6
14096,14096,0,1,0,41,1,0,-903,1,0,-1,1,0,-6
14097,14097,0,1,0,41,1,0,-903,1,0,-1,1,0,-6
14098,14098,0,1,0,41,1,0,-903,1,0,-1,1,0,-6
14099,14099,0,1,1,-140,1,1,-67,1,1,14,1,1,-7
14100,14100,0,1,0,-140,1,0,-67,1,0,14,1,0,-7
14101,14101,0,1,0,-140,1,0,-67,1,0,14,1,0,-7
14102,14102,0,1,0,-140,1,0,-67,1,0,14,1,0,-7
14103,14103,0,1,1,-177,1,1,357,1,1,-3,1,1,23
14104,14104,0,1,0,-177,1,0,357,1,0,-3,1,0,23
14105,14105,0,1,0,-177,1,0,357,1,0,-3,1,0,23
14106,14106,0,1,0,-177,1,0,357,1,0,-3,1,0,23
14107,14107,0,1,1,-267,1,1,732,1,1,-26,1,1,29
14108,14108,0,1,0,-267,1,0,732,1,0,-26,1,0,29
14109,14109,0,1,0,-267,1,0,732,1,0,-26,1,0,29
14110,14110,0,1,0,-267,1,0,732,1,0,-26,1,0,29
14111,14111,0,1,1,-520,1,1,157,1,1,-23,1,1,18
14112,14112,0,1,0,-520,1,0,157,1,0,-23,1,0,18
14113,14113,0,1,0,-520,1,0,157,1,0,-23,1,0,18
14114,14114,0,1,0,-520,1,0,157,1,0,-23,1,0,18
14115,14115,0,1,1,-223,1,1,11,1,1,-13,1,1,5
14116,14116,0,1,0,-223,1,0,11,1,0,-13,1,0,5
14117,14117,0,1,0,-223,1,0,11,1,0,-13,1,0,5
14118,14118,0,1,0,-223,1,0,11,1,0,-13,1,0,5
14119,14119,0,1,1,26,1,1,71,1,1,22,1,1,-13
14120,14120,0,1,0,26,1,0,71,1,0,22,1,0,-13
14121,14121,0,1,0,26,1,0,71,1,0,22,1,0,-13
14122,14122,0,1,0,26,1,0,71,1,0,22,1,0,-13
14123,14123,0,1,1,-355,1,1,17,1,1,-3,1,1,28
14124,14124,0,1,0,-355,1,0,17,1,0,-3,1,0,28
14125,14125,0,1,0,-355,1,0,17,1,0,-3,1,0,28
14126,14126,0,1,0,-355,1,0,17,1,0,-3,1,0,28
14127,14127,0,1,1,-341,1,1,-101,1,1,-17,1,1,17
14128,14128,0,1,0,-341,1,0,-101,1,0,-17,1,0,17
14129,14129,0,1,0,-341,1,0,-101,1,0,-17,1,0,17
14130,14130,0,1,0,-341,1,0,-101,1,0,-17,1,0,17
14131,14131,0,1,1,-87,1,1,-425,1,1,4,1,1,11
14132,14132,0,1,0,-87,1,0,-425,1,0,4,1,0,11
14133,14133,0,1,0,-87,1,0,-425,1,0,4,1,0,11
14134,14134,0,1,0,-87,1,0,-425,1,0,4,1,0,11
14135,14135,0,1,1,-495,1,1,-225,1,1,8,1,1,33
14136,14136,0,1,0,-495,1,0,-225,1,0,8,1,0,33
14137,14137,0,1,0,-495,1,0,-225,1,0,8,1,0,33
14138,14138,0,1,0,-495,1,0,-225,1,0,8,1,0,33
14139,14139,0,1,1,-145,1,1,-304,1,1,12,1,1,31
14140,14140,0,1,0,-145,1,0,-304,1,0,12,1,0,31
14141,14141,0,1,0,-145,1,0,-304,1,0,12,1,0,31
14142,14142,0,1,0,-145,1,0,-304,1,0,12,1,0,31
14143,14143,0,1,1,16,1,1,-82,1,1,-13,1,1,-8
14144,14144,0,1,0,16,1,0,-82,1,0,-13,1,0,-8
14145,14145,0,1,0,16,1,0,-82,1,0,-13,1,0,-8
14146,14146,0,1,0,16,1,0,-82,1,0,-13,1,0,-8
14147,14147,0,1,1,-250,1,1,128,1,1,-5,1,1,-4
14148,14148,0,1,0,-250,1,0,128,1,0,-5,1,0,-4
14149,14149,0,1,0,-250,1,0,128,1,0,-5,1,0,-4
14150,14150,0,1,0,-250,1,0,128,1,0,-5,1,0,-4
14151,14151,0,1,1,-298,1,1,-269,1,1,14,1,1,9
14152,14152,0,1,0,-298,1,0,-269,1,0,14,1,0,9
14153,14153,0,1,0,-298,1,0,-269,1,0,14,1,0,9
14154,14154,0,1,0,-298,1,0,-269,1,0,14,1,0,9
14155,14155,0,1,1,-9,1,1,-456,1,1,6,1,1,29
14156,14156,0,1,0,-9,1,0,-456,1,0,6,1,0,29
14157,14157,0,1,0,-9,1,0,-456,1,0,6,1,0,29
14158,14158,0,1,0,-9,1,0,-456,1,0,6,1,0,29
14159,14159,0,1,1,343,1,1,112,1,1,4,1,1,2
14160,14160,0,1,0,343,1,0,112,1,0,4,1,0,2
14161,14161,0,1,0,343,1,0,112,1,0,4,1,0,2
14162,14162,0,1,0,343,1,0,112,1,0,4,1,0,2
14163,14163,0,1,1,188,1,1,128,1,1,16,1,1,-11
14164,14164,0,1,0,188,1,0,128,1,0,16,1,0,-11
14165,14165,0,1,0,188,1,0,128,1,0,16,1,0,-11
14166,14166,0,1,0,188,1,0,128,1,0,16,1,0,-11
14167,14167,0,1,1,250,1,1,-204,1,1,9,1,1,49
14168,14168,0,1,0,250,1,0,-204,1,0,9,1,0,49
14169,14169,0,1,0,250,1,0,-204,1,0,9,1,0,49
14170,14170,0,1,0,250,1,0,-204,1,0,9,1,0,49
14171,14171,0,1,1,-8,1,1,278,1,1,18,1,1,28
14172,14172,0,1,0,-8,1,0,278,1,0,18,1,0,28
14173,14173,0,1,0,-8,1,0,278,1,0,18,1,0,28
14174,14174,0,1,0,-8,1,0,278,1,0,18,1,0,28
14175,14175,0,1,1,-17,1,1,77,1,1,6,1,1,13
14176,14176,0,1,0,-17,1,0,77,1,0,6,1,0,13
14177,14177,0,1,0,-17,1,0,77,1,0,6,1,0,13
14178,14178,0,1,0,-17,1,0,77,1,0,6,1,0,13
14179,14179,0,1,1,54,1,1,-309,1,1,0,1,1,0
14180,14180,0,1,0,54,1,0,-309,1,0,0,1,0,0
14181,14181,0,1,0,54,1,0,-309,1,0,0,1,0,0
14182,14182,0,1,0,54,1,0,-309,1,0,0,1,0,0
14183,14183,0,1,1,70,1,1,78,1,1,3,1,1,3
14184,14184,0,1,0,70,1,0,78,1,0,3,1,0,3
14185,14185,0,1,0,70,1,0,78,1,0,3,1,0,3
14186,14186,0,1,0,70,1,0,78,1,0,3,1,0,3
14187,14187,0,1,1,197,1,1,-25,1,1,9,1,1,6
14188,14188,0,1,0,197,1,0,-25,1,0,9,1,0,6
14189,14189,0,1,0,197,1,0,-25,1,0,9,1,0,6
14190,14190,0,1,0,197,1,0,-25,1,0,9,1,0,6
14191,14191,0,1,1,-177,1,1,-240,1,1,27,1,1,-2
14192,14192,0,1,0,-177,1,0,-240,1,0,27,1,0,-2
14193,14193,0,1,0,-177,1,0,-240,1,0,27,1,0,-2
14194,14194,0,1,0,-177,1,0,-240,1,0,27,1,0,-2
14195,14195,0,1,1,-486,1,1,-57,1,1,29,1,1,19
14196,14196,0,1,0,-486,1,0,-57,1,0,29,1,0,19
14197,14197,0,1,0,-486,1,0,-57,1,0,29,1,0,19
14198,14198,0,1,0,-486,1,0,-57,1,0,29,1,0,19
14199,14199,0,1,1,67,1,1,23,1,1,12,1,1,21
14200,14200,0,1,0,67,1,0,23,1,0,12,1,0,21
14201,14201,0,1,0,67,1,0,23,1,0,12,1,0,21
14202,14202,0,1,0,67,1,0,23,1,0,12,1,0,21
14203,14203,0,1,1,598,1,1,122,1,1,17,1,1,12
14204,14204,0,1,0,598,1,0,122,1,0,17,1,0,12
14205,14205,0,1,0,598,1,0,122,1,0,17,1,0,12
14206,14206,0,1,0,598,1,0,122,1,0,17,1,0,12
14207,14207,0,1,1,642,1,1,151,1,1,14,1,1,27
14208,14208,0,1,0,642,1,0,151,1,0,14,1,0,27
14209,14209,0,1,0,642,1,0,151,1,0,14,1,0,27
