<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
12228,12228,0,1,0,-298,1,0,413,1,0,-27,1,0,-28
12229,12229,0,1,1,-6,1,1,493,1,1,-11,1,1,-18
12230,12230,0,1,0,-6,1,0,493,1,0,-11,1,0,-18
12231,12231,0,1,0,-6,1,0,493,1,0,-11,1,0,-18
12232,12232,0,1,0,-6,1,0,493,1,0,-11,1,0,-18
12233,12233,0,1,1,-299,1,1,508,1,1,-1,1,1,-16
12234,12234,0,1,0,-299,1,0,508,1,0,-1,1,0,-16
12235,12235,0,1,0,-299,1,0,508,1,0,-1,1,0,-16
12236,12236,0,1,0,-299,1,0,508,1,0,-1,1,0,-16
12237,12237,0,1,1,633,1,1,218,1,1,1,1,1,-8
12238,12238,0,1,0,633,1,0,218,1,0,1,1,0,-8
12239,12239,0,1,0,633,1,0,218,1,0,1,1,0,-8
12240,12240,0,1,0,633,1,0,218,1,0,1,1,0,-8
12241,12241,0,1,1,1139,1,1,-140,1,1,6,1,1,-34
12242,12242,0,1,0,1139,1,0,-140,1,0,6,1,0,-34
12243,12243,0,1,0,1139,1,0,-140,1,0,6,1,0,-34
12244,12244,0,1,0,1139,1,0,-140,1,0,6,1,0,-34
12245,12245,0,1,1,1019,1,1,150,1,1,-9,1,1,14
12246,12246,0,1,0,1019,1,0,150,1,0,-9,1,0,14
12247,12247,0,1,0,1019,1,0,150,1,0,-9,1,0,14
12248,12248,0,1,0,1019,1,0,150,1,0,-9,1,0,14
12249,12249,0,1,1,658,1,1,-129,1,1,3,1,1,24
12250,12250,0,1,0,658,1,0,-129,1,0,3,1,0,24
12251,12251,0,1,0,658,1,0,-129,1,0,3,1,0,24
12252,12252,0,1,0,658,1,0,-129,1,0,3,1,0,24
12253,12253,0,1,1,-432,1,1,-96,1,1,-8,1,1,7
12254,12254,0,1,0,-432,1,0,-96,1,0,-8,1,0,7
12255,12255,0,1,0,-432,1,0,-96,1,0,-8,1,0,7
12256,12256,0,1,0,-432,1,0,-96,1,0,-8,1,0,7
12257,12257,0,1,1,-795,1,1,-207,1,1,-20,1,1,5
12258,12258,0,1,0,-795,1,0,-207,1,0,-20,1,0,5
12259,12259,0,1,0,-795,1,0,-207,1,0,-20,1,0,5
12260,12260,0,1,0,-795,1,0,-207,1,0,-20,1,0,5
12261,12261,0,1,1,-259,1,1,188,1,1,-14,1,1,12
12262,12262,0,1,0,-259,1,0,188,1,0,-14,1,0,12
12263,12263,0,1,0,-259,1,0,188,1,0,-14,1,0,12
12264,12264,0,1,0,-259,1,0,188,1,0,-14,1,0,12
12265,12265,0,1,1,408,1,1,893,1,1,-3,1,1,-5
12266,12266,0,1,0,408,1,0,893,1,0,-3,1,0,-5
12267,12267,0,1,0,408,1,0,893,1,0,-3,1,0,-5
12268,12268,0,1,0,408,1,0,893,1,0,-3,1,0,-5
12269,12269,0,1,1,561,1,1,318,1,1,-35,1,1,-7
12270,12270,0,1,0,561,1,0,318,1,0,-35,1,0,-7
12271,12271,0,1,0,561,1,0,318,1,0,-35,1,0,-7
12272,12272,0,1,0,561,1,0,318,1,0,-35,1,0,-7
12273,12273,0,1,1,58,1,1,237,1,1,-5,1,1,-1
12274,12274,0,1,0,58,1,0,237,1,0,-5,1,0,-1
12275,12275,0,1,0,58,1,0,237,1,0,-5,1,0,-1
12276,12276,0,1,0,58,1,0,237,1,0,-5,1,0,-1
12277,12277,0,1,1,-493,1,1,688,1,1,-7,1,1,6
12278,12278,0,1,0,-493,1,0,688,1,0,-7,1,0,6
12279,12279,0,1,0,-493,1,0,688,1,0,-7,1,0,6
12280,12280,0,1,0,-493,1,0,688,1,0,-7,1,0,6
12281,12281,0,1,1,-112,1,1,387,1,1,-24,1,1,-2
12282,12282,0,1,0,-112,1,0,387,1,0,-24,1,0,-2
12283,12283,0,1,0,-112,1,0,387,1,0,-24,1,0,-2
12284,12284,0,1,0,-112,1,0,387,1,0,-24,1,0,-2
12285,12285,0,1,1,458,1,1,-158,1,1,3,1,1,-23
12286,12286,0,1,0,458,1,0,-158,1,0,3,1,0,-23
12287,12287,0,1,0,458,1,0,-158,1,0,3,1,0,-23
12288,12288,0,1,0,458,1,0,-158,1,0,3,1,0,-23
12289,12289,0,1,1,-47,1,1,-18,1,1,15,1,1,-16
12290,12290,0,1,0,-47,1,0,-18,1,0,15,1,0,-16
12291,12291,0,1,0,-47,1,0,-18,1,0,15,1,0,-16
12292,12292,0,1,0,-47,1,0,-18,1,0,15,1,0,-16
12293,12293,0,1,1,86,1,1,154,1,1,-12,1,1,-3
12294,12294,0,1,0,86,1,0,154,1,0,-12,1,0,-3
12295,12295,0,1,0,86,1,0,154,1,0,-12,1,0,-3
12296,12296,0,1,0,86,1,0,154,1,0,-12,1,0,-3
12297,12297,0,1,1,529,1,1,3,1,1,-12,1,1,-8
12298,12298,0,1,0,529,1,0,3,1,0,-12,1,0,-8
12299,12299,0,1,0,529,1,0,3,1,0,-12,1,0,-8
12300,12300,0,1,0,529,1,0,3,1,0,-12,1,0,-8
12301,12301,0,1,1,132,1,1,278,1,1,-10,1,1,-20
12302,12302,0,1,0,132,1,0,278,1,0,-10,1,0,-20
12303,12303,0,1,0,132,1,0,278,1,0,-10,1,0,-20
12304,12304,0,1,0,132,1,0,278,1,0,-10,1,0,-20
12305,12305,0,1,1,107,1,1,-90,1,1,-10,1,1,0
12306,12306,0,1,0,107,1,0,-90,1,0,-10,1,0,0
12307,12307,0,1,0,107,1,0,-90,1,0,-10,1,0,0
12308,12308,0,1,0,107,1,0,-90,1,0,-10,1,0,0
12309,12309,0,1,1,-83,1,1,-423,1,1,13,1,1,19
12310,12310,0,1,0,-83,1,0,-423,1,0,13,1,0,19
12311,12311,0,1,0,-83,1,0,-423,1,0,13,1,0,19
12312,12312,0,1,0,-83,1,0,-423,1,0,13,1,0,19
12313,12313,0,1,1,-194,1,1,-40,1,1,21,1,1,-24
12314,12314,0,1,0,-194,1,0,-40,1,0,21,1,0,-24
12315,12315,0,1,0,-194,1,0,-40,1,0,21,1,0,-24
12316,12316,0,1,0,-194,1,0,-40,1,0,21,1,0,-24
12317,12317,0,1,1,-337,1,1,189,1,1,1,1,1,-13
12318,12318,0,1,0,-337,1,0,189,1,0,1,1,0,-13
12319,12319,0,1,0,-337,1,0,189,1,0,1,1,0,-13
12320,12320,0,1,0,-337,1,0,189,1,0,1,1,0,-13
12321,12321,0,1,1,-431,1,1,352,1,1,-23,1,1,7
12322,12322,0,1,0,-431,1,0,352,1,0,-23,1,0,7
12323,12323,0,1,0,-431,1,0,352,1,0,-23,1,0,7
12324,12324,0,1,0,-431,1,0,352,1,0,-23,1,0,7
12325,12325,0,1,1,-250,1,1,-45,1,1,-16,1,1,2
12326,12326,0,1,0,-250,1,0,-45,1,0,-16,1,0,2
12327,12327,0,1,0,-250,1,0,-45,1,0,-16,1,0,2
12328,12328,0,1,0,-250,1,0,-45,1,0,-16,1,0,2
12329,12329,0,1,1,-323,1,1,335,1,1,-4,1,1,8
12330,12330,0,1,0,-323,1,0,335,1,0,-4,1,0,8
12331,12331,0,1,0,-323,1,0,335,1,0,-4,1,0,8
12332,12332,0,1,0,-323,1,0,335,1,0,-4,1,0,8
12333,12333,0,1,1,-263,1,1,387,1,1,1,1,1,8
12334,12334,0,1,0,-263,1,0,387,1,0,1,1,0,8
12335,12335,0,1,0,-263,1,0,387,1,0,1,1,0,8
12336,12336,0,1,0,-263,1,0,387,1,0,1,1,0,8
12337,12337,0,1,1,342,1,1,395,1,1,14,1,1,-13
12338,12338,0,1,0,342,1,0,395,1,0,14,1,0,-13
12339,12339,0,1,0,342,1,0,395,1,0,14,1,0,-13
12340,12340,0,1,0,342,1,0,395,1,0,14,1,0,-13
12341,12341,0,1,1,-26,1,1,404,1,1,1,1,1,-32
12342,12342,0,1,0,-26,1,0,404,1,0,1,1,0,-32
12343,12343,0,1,0,-26,1,0,404,1,0,1,1,0,-32
12344,12344,0,1,0,-26,1,0,404,1,0,1,1,0,-32
12345,12345,0,1,1,-199,1,1,-184,1,1,-3,1,1,-17
12346,12346,0,1,0,-199,1,0,-184,1,0,-3,1,0,-17
12347,12347,0,1,0,-199,1,0,-184,1,0,-3,1,0,-17
12348,12348,0,1,0,-199,1,0,-184,1,0,-3,1,0,-17
12349,12349,0,1,1,-45,1,1,-323,1,1,3,1,1,11
12350,12350,0,1,0,-45,1,0,-323,1,0,3,1,0,11
12351,12351,0,1,0,-45,1,0,-323,1,0,3,1,0,11
12352,12352,0,1,0,-45,1,0,-323,1,0,3,1,0,11
12353,12353,0,1,1,-239,1,1,-325,1,1,21,1,1,2
12354,12354,0,1,0,-239,1,0,-325,1,0,21,1,0,2
12355,12355,0,1,0,-239,1,0,-325,1,0,21,1,0,2
12356,12356,0,1,0,-239,1,0,-325,1,0,21,1,0,2
12357,12357,0,1,1,-557,1,1,-373,1,1,7,1,1,-13
12358,12358,0,1,0,-557,1,0,-373,1,0,7,1,0,-13
12359,12359,0,1,0,-557,1,0,-373,1,0,7,1,0,-13
12360,12360,0,1,0,-557,1,0,-373,1,0,7,1,0,-13
12361,12361,0,1,1,-261,1,1,-267,1,1,-13,1,1,-21
12362,12362,0,1,0,-261,1,0,-267,1,0,-13,1,0,-21
12363,12363,0,1,0,-261,1,0,-267,1,0,-13,1,0,-21
12364,12364,0,1,0,-261,1,0,-267,1,0,-13,1,0,-21
12365,12365,0,1,1,623,1,1,-507,1,1,-26,1,1,15
12366,12366,0,1,0,623,1,0,-507,1,0,-26,1,0,15
12367,12367,0,1,0,623,1,0,-507,1,0,-26,1,0,15
12368,12368,0,1,0,623,1,0,-507,1,0,-26,1,0,15
12369,12369,0,1,1,668,1,1,-566,1,1,-4,1,1,5
12370,12370,0,1,0,668,1,0,-566,1,0,-4,1,0,5
12371,12371,0,1,0,668,1,0,-566,1,0,-4,1,0,5
12372,12372,0,1,0,668,1,0,-566,1,0,-4,1,0,5
12373,12373,0,1,1,689,1,1,-201,1,1,32,1,1,-2
12374,12374,0,1,0,689,1,0,-201,1,0,32,1,0,-2
12375,12375,0,1,0,689,1,0,-201,1,0,32,1,0,-2
12376,12376,0,1,0,689,1,0,-201,1,0,32,1,0,-2
12377,12377,0,1,1,680,1,1,-182,1,1,26,1,1,2
12378,12378,0,1,0,680,1,0,-182,1,0,26,1,0,2
12379,12379,0,1,0,680,1,0,-182,1,0,26,1,0,2
12380,12380,0,1,0,680,1,0,-182,1,0,26,1,0,2
12381,12381,0,1,1,20,1,1,-271,1,1,18,1,1,17
12382,12382,0,1,0,20,1,0,-271,1,0,18,1,0,17
12383,12383,0,1,0,20,1,0,-271,1,0,18,1,0,17
12384,12384,0,1,0,20,1,0,-271,1,0,18,1,0,17
12385,12385,0,1,1,-182,1,1,-223,1,1,28,1,1,8
12386,12386,0,1,0,-182,1,0,-223,1,0,28,1,0,8
12387,12387,0,1,0,-182,1,0,-223,1,0,28,1,0,8
12388,12388,0,1,0,-182,1,0,-223,1,0,28,1,0,8
12389,12389,0,1,1,44,1,1,40,1,1,-5,1,1,1
12390,12390,0,1,0,44,1,0,40,1,0,-5,1,0,1
12391,12391,0,1,0,44,1,0,40,1,0,-5,1,0,1
12392,12392,0,1,0,44,1,0,40,1,0,-5,1,0,1
12393,12393,0,1,1,-121,1,1,-47,1,1,-7,1,1,13
12394,12394,0,1,0,-121,1,0,-47,1,0,-7,1,0,13
12395,12395,0,1,0,-121,1,0,-47,1,0,-7,1,0,13
12396,12396,0,1,0,-121,1,0,-47,1,0,-7,1,0,13
12397,12397,0,1,1,-646,1,1,-35,1,1,22,1,1,25
12398,12398,0,1,0,-646,1,0,-35,1,0,22,1,0,25
12399,12399,0,1,0,-646,1,0,-35,1,0,22,1,0,25
12400,12400,0,1,0,-646,1,0,-35,1,0,22,1,0,25
12401,12401,0,1,1,-349,1,1,-35,1,1,13,1,1,-3
12402,12402,0,1,0,-349,1,0,-35,1,0,13,1,0,-3
12403,12403,0,1,0,-349,1,0,-35,1,0,13,1,0,-3
12404,12404,0,1,0,-349,1,0,-35,1,0,13,1,0,-3
12405,12405,0,1,1,114,1,1,44,1,1,12,1,1,-32
12406,12406,0,1,0,114,1,0,44,1,0,12,1,0,-32
12407,12407,0,1,0,114,1,0,44,1,0,12,1,0,-32
12408,12408,0,1,0,114,1,0,44,1,0,12,1,0,-32
12409,12409,0,1,1,302,1,1,44,1,1,-13,1,1,-19
12410,12410,0,1,0,302,1,0,44,1,0,-13,1,0,-19
12411,12411,0,1,0,302,1,0,44,1,0,-13,1,0,-19
12412,12412,0,1,0,302,1,0,44,1,0,-13,1,0,-19
12413,12413,0,1,1,276,1,1,-346,1,1,-16,1,1,8
12414,12414,0,1,0,276,1,0,-346,1,0,-16,1,0,8
12415,12415,0,1,0,276,1,0,-346,1,0,-16,1,0,8
12416,12416,0,1,0,276,1,0,-346,1,0,-16,1,0,8
12417,12417,0,1,1,-240,1,1,70,1,1,-10,1,1,12
12418,12418,0,1,0,-240,1,0,70,1,0,-10,1,0,12
12419,12419,0,1,0,-240,1,0,70,1,0,-10,1,0,12
12420,12420,0,1,0,-240,1,0,70,1,0,-10,1,0,12
12421,12421,0,1,1,-274,1,1,-12,1,1,13,1,1,5
12422,12422,0,1,0,-274,1,0,-12,1,0,13,1,0,5
12423,12423,0,1,0,-274,1,0,-12,1,0,13,1,0,5
12424,12424,0,1,0,-274,1,0,-12,1,0,13,1,0,5
12425,12425,0,1,1,-121,1,1,111,1,1,35,1,1,4
12426,12426,0,1,0,-121,1,0,111,1,0,35,1,0,4
12427,12427,0,1,0,-121,1,0,111,1,0,35,1,0,4
12428,12428,0,1,0,-121,1,0,111,1,0,35,1,0,4
12429,12429,0,1,1,350,1,1,518,1,1,23,1,1,0
12430,12430,0,1,0,350,1,0,518,1,0,23,1,0,0
12431,12431,0,1,0,350,1,0,518,1,0,23,1,0,0
12432,12432,0,1,0,350,1,0,518,1,0,23,1,0,0
12433,12433,0,1,1,354,1,1,-253,1,1,6,1,1,-16
12434,12434,0,1,0,354,1,0,-253,1,0,6,1,0,-16
12435,12435,0,1,0,354,1,0,-253,1,0,6,1,0,-16
12436,12436,0,1,0,354,1,0,-253,1,0,6,1,0,-16
12437,12437,0,1,1,-28,1,1,-536,1,1,-23,1,1,12
12438,12438,0,1,0,-28,1,0,-536,1,0,-23,1,0,12
12439,12439,0,1,0,-28,1,0,-536,1,0,-23,1,0,12
12440,12440,0,1,0,-28,1,0,-536,1,0,-23,1,0,12
12441,12441,0,1,1,245,1,1,-250,1,1,-12,1,1,25
12442,12442,0,1,0,245,1,0,-250,1,0,-12,1,0,25
12443,12443,0,1,0,245,1,0,-250,1,0,-12,1,0,25
12444,12444,0,1,0,245,1,0,-250,1,0,-12,1,0,25
12445,12445,0,1,1,335,1,1,-144,1,1,-8,1,1,14
12446,12446,0,1,0,335,1,0,-144,1,0,-8,1,0,14
12447,12447,0,1,0,335,1,0,-144,1,0,-8,1,0,14
12448,12448,0,1,0,335,1,0,-144,1,0,-8,1,0,14
12449,12449,0,1,1,331,1,1,-112,1,1,2,1,1,20
12450,12450,0,1,0,331,1,0,-112,1,0,2,1,0,20
12451,12451,0,1,0,331,1,0,-112,1,0,2,1,0,20
12452,12452,0,1,0,331,1,0,-112,1,0,2,1,0,20
12453,12453,0,1,1,529,1,1,91,1,1,18,1,1,21
12454,12454,0,1,0,529,1,0,91,1,0,18,1,0,21
12455,12455,0,1,0,529,1,0,91,1,0,18,1,0,21
12456,12456,0,1,0,529,1,0,91,1,0,18,1,0,21
12457,12457,0,1,1,795,1,1,98,1,1,14,1,1,17
12458,12458,0,1,0,795,1,0,98,1,0,14,1,0,17
12459,12459,0,1,0,795,1,0,98,1,0,14,1,0,17
12460,12460,0,1,0,795,1,0,98,1,0,14,1,0,17
12461,12461,0,1,1,332,1,1,249,1,1,-11,1,1,1
12462,12462,0,1,0,332,1,0,249,1,0,-11,1,0,1
12463,12463,0,1,0,332,1,0,249,1,0,-11,1,0,1
12464,12464,0,1,0,332,1,0,249,1,0,-11,1,0,1
12465,12465,0,1,1,94,1,1,250,1,1,-6,1,1,-10
12466,12466,0,1,0,94,1,0,250,1,0,-6,1,0,-10
12467,12467,0,1,0,94,1,0,250,1,0,-6,1,0,-10
12468,12468,0,1,0,94,1,0,250,1,0,-6,1,0,-10
12469,12469,0,1,1,223,1,1,145,1,1,-2,1,1,-9
12470,12470,0,1,0,223,1,0,145,1,0,-2,1,0,-9
12471,12471,0,1,0,223,1,0,145,1,0,-2,1,0,-9
12472,12472,0,1,0,223,1,0,145,1,0,-2,1,0,-9
12473,12473,0,1,1,263,1,1,382,1,1,-5,1,1,7
12474,12474,0,1,0,263,1,0,382,1,0,-5,1,0,7
12475,12475,0,1,0,263,1,0,382,1,0,-5,1,0,7
12476,12476,0,1,0,263,1,0,382,1,0,-5,1,0,7
12477,12477,0,1,1,280,1,1,282,1,1,2,1,1,14
12478,12478,0,1,0,280,1,0,282,1,0,2,1,0,14
12479,12479,0,1,0,280,1,0,282,1,0,2,1,0,14
12480,12480,0,1,0,280,1,0,282,1,0,2,1,0,14
12481,12481,0,1,1,331,1,1,109,1,1,17,1,1,15
12482,12482,0,1,0,331,1,0,109,1,0,17,1,0,15
12483,12483,0,1,0,331,1,0,109,1,0,17,1,0,15
12484,12484,0,1,0,331,1,0,109,1,0,17,1,0,15
12485,12485,0,1,1,-333,1,1,630,1,1,4,1,1,11
12486,12486,0,1,0,-333,1,0,630,1,0,4,1,0,11
12487,12487,0,1,0,-333,1,0,630,1,0,4,1,0,11
12488,12488,0,1,0,-333,1,0,630,1,0,4,1,0,11
12489,12489,0,1,1,-894,1,1,447,1,1,13,1,1,-1
12490,12490,0,1,0,-894,1,0,447,1,0,13,1,0,-1
12491,12491,0,1,0,-894,1,0,447,1,0,13,1,0,-1
12492,12492,0,1,0,-894,1,0,447,1,0,13,1,0,-1
12493,12493,0,1,1,-720,1,1,49,1,1,-8,1,1,-8
12494,12494,0,1,0,-720,1,0,49,1,0,-8,1,0,-8
12495,12495,0,1,0,-720,1,0,49,1,0,-8,1,0,-8
12496,12496,0,1,0,-720,1,0,49,1,0,-8,1,0,-8
12497,12497,0,1,1,-952,1,1,390,1,1,-13,1,1,21
12498,12498,0,1,0,-952,1,0,390,1,0,-13,1,0,21
12499,12499,0,1,0,-952,1,0,390,1,0,-13,1,0,21
12500,12500,0,1,0,-952,1,0,390,1,0,-13,1,0,21
12501,12501,0,1,1,107,1,1,585,1,1,-2,1,1,22
12502,12502,0,1,0,107,1,0,585,1,0,-2,1,0,22
12503,12503,0,1,0,107,1,0,585,1,0,-2,1,0,22
12504,12504,0,1,0,107,1,0,585,1,0,-2,1,0,22
12505,12505,0,1,1,871,1,1,274,1,1,34,1,1,7
12506,12506,0,1,0,871,1,0,274,1,0,34,1,0,7
12507,12507,0,1,0,871,1,0,274,1,0,34,1,0,7
12508,12508,0,1,0,871,1,0,274,1,0,34,1,0,7
12509,12509,0,1,1,248,1,1,-193,1,1,22,1,1,-3
12510,12510,0,1,0,248,1,0,-193,1,0,22,1,0,-3
12511,12511,0,1,0,248,1,0,-193,1,0,22,1,0,-3
12512,12512,0,1,0,248,1,0,-193,1,0,22,1,0,-3
12513,12513,0,1,1,39,1,1,-230,1,1,6,1,1,12
12514,12514,0,1,0,39,1,0,-230,1,0,6,1,0,12
12515,12515,0,1,0,39,1,0,-230,1,0,6,1,0,12
12516,12516,0,1,0,39,1,0,-230,1,0,6,1,0,12
12517,12517,0,1,1,-44,1,1,142,1,1,22,1,1,21
12518,12518,0,1,0,-44,1,0,142,1,0,22,1,0,21
12519,12519,0,1,0,-44,1,0,142,1,0,22,1,0,21
12520,12520,0,1,0,-44,1,0,142,1,0,22,1,0,21
12521,12521,0,1,1,178,1,1,99,1,1,-5,1,1,11
12522,12522,0,1,0,178,1,0,99,1,0,-5,1,0,11
12523,12523,0,1,0,178,1,0,99,1,0,-5,1,0,11
12524,12524,0,1,0,178,1,0,99,1,0,-5,1,0,11
12525,12525,0,1,1,463,1,1,359,1,1,6,1,1,0
12526,12526,0,1,0,463,1,0,359,1,0,6,1,0,0
12527,12527,0,1,0,463,1,0,359,1,0,6,1,0,0
12528,12528,0,1,0,463,1,0,359,1,0,6,1,0,0
12529,12529,0,1,1,320,1,1,411,1,1,21,1,1,8
12530,12530,0,1,0,320,1,0,411,1,0,21,1,0,8
12531,12531,0,1,0,320,1,0,411,1,0,21,1,0,8
12532,12532,0,1,0,320,1,0,411,1,0,21,1,0,8
12533,12533,0,1,1,135,1,1,144,1,1,2,1,1,1
12534,12534,0,1,0,135,1,0,144,1,0,2,1,0,1
12535,12535,0,1,0,135,1,0,144,1,0,2,1,0,1
12536,12536,0,1,0,135,1,0,144,1,0,2,1,0,1
12537,12537,0,1,1,215,1,1,29,1,1,22,1,1,11
12538,12538,0,1,0,215,1,0,29,1,0,22,1,0,11
12539,12539,0,1,0,215,1,0,29,1,0,22,1,0,11
12540,12540,0,1,0,215,1,0,29,1,0,22,1,0,11
12541,12541,0,1,1,350,1,1,-64,1,1,20,1,1,5
12542,12542,0,1,0,350,1,0,-64,1,0,20,1,0,5
12543,12543,0,1,0,350,1,0,-64,1,0,20,1,0,5
12544,12544,0,1,0,350,1,0,-64,1,0,20,1,0,5
12545,12545,0,1,1,169,1,1,111,1,1,19,1,1,21
12546,12546,0,1,0,169,1,0,111,1,0,19,1,0,21
12547,12547,0,1,0,169,1,0,111,1,0,19,1,0,21
12548,12548,0,1,0,169,1,0,111,1,0,19,1,0,21
12549,12549,0,1,1,-266,1,1,465,1,1,-28,1,1,9
12550,12550,0,1,0,-266,1,0,465,1,0,-28,1,0,9
12551,12551,0,1,0,-266,1,0,465,1,0,-28,1,0,9
12552,12552,0,1,0,-266,1,0,465,1,0,-28,1,0,9
12553,12553,0,1,1,-524,1,1,410,1,1,-9,1,1,-24
12554,12554,0,1,0,-524,1,0,410,1,0,-9,1,0,-24
12555,12555,0,1,0,-524,1,0,410,1,0,-9,1,0,-24
12556,12556,0,1,0,-524,1,0,410,1,0,-9,1,0,-24
12557,12557,0,1,1,-635,1,1,291,1,1,30,1,1,-2
12558,12558,0,1,0,-635,1,0,291,1,0,30,1,0,-2
12559,12559,0,1,0,-635,1,0,291,1,0,30,1,0,-2
12560,12560,0,1,0,-635,1,0,291,1,0,30,1,0,-2
12561,12561,0,1,1,-969,1,1,170,1,1,16,1,1,27
12562,12562,0,1,0,-969,1,0,170,1,0,16,1,0,27
12563,12563,0,1,0,-969,1,0,170,1,0,16,1,0,27
12564,12564,0,1,0,-969,1,0,170,1,0,16,1,0,27
12565,12565,0,1,1,-604,1,1,557,1,1,-6,1,1,10
12566,12566,0,1,0,-604,1,0,557,1,0,-6,1,0,10
12567,12567,0,1,0,-604,1,0,557,1,0,-6,1,0,10
12568,12568,0,1,0,-604,1,0,557,1,0,-6,1,0,10
12569,12569,0,1,1,49,1,1,209,1,1,8,1,1,-8
12570,12570,0,1,0,49,1,0,209,1,0,8,1,0,-8
12571,12571,0,1,0,49,1,0,209,1,0,8,1,0,-8
12572,12572,0,1,0,49,1,0,209,1,0,8,1,0,-8
12573,12573,0,1,1,-78,1,1,-64,1,1,14,1,1,6
12574,12574,0,1,0,-78,1,0,-64,1,0,14,1,0,6
12575,12575,0,1,0,-78,1,0,-64,1,0,14,1,0,6
12576,12576,0,1,0,-78,1,0,-64,1,0,14,1,0,6
12577,12577,0,1,1,-75,1,1,24,1,1,22,1,1,31
12578,12578,0,1,0,-75,1,0,24,1,0,22,1,0,31
12579,12579,0,1,0,-75,1,0,24,1,0,22,1,0,31
12580,12580,0,1,0,-75,1,0,24,1,0,22,1,0,31
12581,12581,0,1,1,158,1,1,-308,1,1,-25,1,1,13
12582,12582,0,1,0,158,1,0,-308,1,0,-25,1,0,13
12583,12583,0,1,0,158,1,0,-308,1,0,-25,1,0,13
12584,12584,0,1,0,158,1,0,-308,1,0,-25,1,0,13
12585,12585,0,1,1,-554,1,1,-393,1,1,-3,1,1,20
12586,12586,0,1,0,-554,1,0,-393,1,0,-3,1,0,20
12587,12587,0,1,0,-554,1,0,-393,1,0,-3,1,0,20
12588,12588,0,1,0,-554,1,0,-393,1,0,-3,1,0,20
12589,12589,0,1,1,-563,1,1,-73,1,1,19,1,1,0
12590,12590,0,1,0,-563,1,0,-73,1,0,19,1,0,0
12591,12591,0,1,0,-563,1,0,-73,1,0,19,1,0,0
12592,12592,0,1,0,-563,1,0,-73,1,0,19,1,0,0
12593,12593,0,1,1,5,1,1,-90,1,1,14,1,1,-7
12594,12594,0,1,0,5,1,0,-90,1,0,14,1,0,-7
12595,12595,0,1,0,5,1,0,-90,1,0,14,1,0,-7
12596,12596,0,1,0,5,1,0,-90,1,0,14,1,0,-7
12597,12597,0,1,1,98,1,1,-30,1,1,9,1,1,8
12598,12598,0,1,0,98,1,0,-30,1,0,9,1,0,8
12599,12599,0,1,0,98,1,0,-30,1,0,9,1,0,8
12600,12600,0,1,0,98,1,0,-30,1,0,9,1,0,8
12601,12601,0,1,1,-7,1,1,369,1,1,3,1,1,-9
12602,12602,0,1,0,-7,1,0,369,1,0,3,1,0,-9
12603,12603,0,1,0,-7,1,0,369,1,0,3,1,0,-9
12604,12604,0,1,0,-7,1,0,369,1,0,3,1,0,-9
12605,12605,0,1,1,247,1,1,272,1,1,7,1,1,-19
12606,12606,0,1,0,247,1,0,272,1,0,7,1,0,-19
12607,12607,0,1,0,247,1,0,272,1,0,7,1,0,-19
12608,12608,0,1,0,247,1,0,272,1,0,7,1,0,-19
12609,12609,0,1,1,686,1,1,166,1,1,13,1,1,10
12610,12610,0,1,0,686,1,0,166,1,0,13,1,0,10
12611,12611,0,1,0,686,1,0,166,1,0,13,1,0,10
12612,12612,0,1,0,686,1,0,166,1,0,13,1,0,10
12613,12613,0,1,1,434,1,1,468,1,1,-10,1,1,12
12614,12614,0,1,0,434,1,0,468,1,0,-10,1,0,12
12615,12615,0,1,0,434,1,0,468,1,0,-10,1,0,12
12616,12616,0,1,0,434,1,0,468,1,0,-10,1,0,12
12617,12617,0,1,1,249,1,1,646,1,1,-26,1,1,12
12618,12618,0,1,0,249,1,0,646,1,0,-26,1,0,12
12619,12619,0,1,0,249,1,0,646,1,0,-26,1,0,12
12620,12620,0,1,0,249,1,0,646,1,0,-26,1,0,12
12621,12621,0,1,1,94,1,1,137,1,1,-7,1,1,5
12622,12622,0,1,0,94,1,0,137,1,0,-7,1,0,5
12623,12623,0,1,0,94,1,0,137,1,0,-7,1,0,5
12624,12624,0,1,0,94,1,0,137,1,0,-7,1,0,5
12625,12625,0,1,1,-90,1,1,236,1,1,4,1,1,19
12626,12626,0,1,0,-90,1,0,236,1,0,4,1,0,19
12627,12627,0,1,0,-90,1,0,236,1,0,4,1,0,19
12628,12628,0,1,0,-90,1,0,236,1,0,4,1,0,19
12629,12629,0,1,1,88,1,1,126,1,1,19,1,1,14
12630,12630,0,1,0,88,1,0,126,1,0,19,1,0,14
